Time,Execution Time
Thu Nov 26 14:57:12 2020,0.11025810241699219
Thu Nov 26 14:57:13 2020,0.10753512382507324
Thu Nov 26 14:57:14 2020,0.09958219528198242
Thu Nov 26 14:57:15 2020,0.10358595848083496
Thu Nov 26 14:57:16 2020,0.10368824005126953
Thu Nov 26 14:57:17 2020,0.1242680549621582
Thu Nov 26 14:57:19 2020,0.11229705810546875
Thu Nov 26 14:57:20 2020,0.1199951171875
Thu Nov 26 14:57:21 2020,0.10140872001647949
Thu Nov 26 14:57:22 2020,0.10601973533630371
Thu Nov 26 14:57:23 2020,0.1118621826171875
Thu Nov 26 14:57:24 2020,0.11277484893798828
Thu Nov 26 14:57:25 2020,0.10730481147766113
Thu Nov 26 14:57:26 2020,0.10313582420349121
Thu Nov 26 14:57:28 2020,0.1122438907623291
Thu Nov 26 14:57:29 2020,0.10073089599609375
Thu Nov 26 14:57:30 2020,0.10145783424377441
Thu Nov 26 14:57:31 2020,0.10244083404541016
Thu Nov 26 14:57:32 2020,0.10787701606750488
Thu Nov 26 14:57:33 2020,0.10679483413696289
Thu Nov 26 14:57:34 2020,0.10851502418518066
Thu Nov 26 14:57:35 2020,0.10333800315856934
Thu Nov 26 14:57:36 2020,0.10816383361816406
Thu Nov 26 14:57:38 2020,0.1039128303527832
Thu Nov 26 14:57:39 2020,0.12063932418823242
Thu Nov 26 14:57:40 2020,0.11924386024475098
Thu Nov 26 14:57:41 2020,0.11471319198608398
Thu Nov 26 14:57:42 2020,0.111083984375
Thu Nov 26 14:57:43 2020,0.10375690460205078
Thu Nov 26 14:57:44 2020,0.10516595840454102
Thu Nov 26 14:57:45 2020,0.11588311195373535
Thu Nov 26 14:57:46 2020,0.10255694389343262
Thu Nov 26 14:57:48 2020,0.09899425506591797
Thu Nov 26 14:57:49 2020,0.10758495330810547
Thu Nov 26 14:57:50 2020,0.11668777465820312
Thu Nov 26 14:57:51 2020,0.11402010917663574
Thu Nov 26 14:57:52 2020,0.10522198677062988
Thu Nov 26 14:57:53 2020,0.1030421257019043
Thu Nov 26 14:57:54 2020,0.11770319938659668
Thu Nov 26 14:57:55 2020,0.11794686317443848
Thu Nov 26 14:57:56 2020,0.10186219215393066
Thu Nov 26 14:57:58 2020,0.11165738105773926
Thu Nov 26 14:57:59 2020,0.10398483276367188
Thu Nov 26 14:58:00 2020,0.10761618614196777
Thu Nov 26 14:58:01 2020,0.10743093490600586
Thu Nov 26 14:58:02 2020,0.09889602661132812
Thu Nov 26 14:58:03 2020,0.1010441780090332
Thu Nov 26 14:58:04 2020,0.10587120056152344
Thu Nov 26 14:58:05 2020,0.10492801666259766
Thu Nov 26 14:58:07 2020,0.11059308052062988
Thu Nov 26 14:58:08 2020,0.10539531707763672
Thu Nov 26 14:58:09 2020,0.1025550365447998
Thu Nov 26 14:58:10 2020,0.10632109642028809
Thu Nov 26 14:58:11 2020,0.11626887321472168
Thu Nov 26 14:58:12 2020,0.1036679744720459
Thu Nov 26 14:58:13 2020,0.10966992378234863
Thu Nov 26 14:58:14 2020,0.10752105712890625
Thu Nov 26 14:58:15 2020,0.1028599739074707
Thu Nov 26 14:58:17 2020,0.10659599304199219
Thu Nov 26 14:58:18 2020,0.1020970344543457
Thu Nov 26 14:58:19 2020,0.10234785079956055
Thu Nov 26 14:58:20 2020,0.11606097221374512
Thu Nov 26 14:58:21 2020,0.10120201110839844
Thu Nov 26 14:58:22 2020,0.11816596984863281
Thu Nov 26 14:58:23 2020,0.1050870418548584
Thu Nov 26 14:58:24 2020,0.10193514823913574
Thu Nov 26 14:58:25 2020,0.10552978515625
Thu Nov 26 14:58:27 2020,0.10521602630615234
Thu Nov 26 14:58:28 2020,0.11305499076843262
Thu Nov 26 14:58:29 2020,0.10728073120117188
Thu Nov 26 14:58:30 2020,0.11089897155761719
Thu Nov 26 14:58:31 2020,0.10836625099182129
Thu Nov 26 14:58:32 2020,0.11352825164794922
Thu Nov 26 14:58:33 2020,0.09954714775085449
Thu Nov 26 14:58:34 2020,0.10805106163024902
Thu Nov 26 14:58:35 2020,0.11157560348510742
Thu Nov 26 14:58:37 2020,0.11391091346740723
Thu Nov 26 14:58:38 2020,0.11418390274047852
Thu Nov 26 14:58:39 2020,0.0997622013092041
Thu Nov 26 14:58:40 2020,0.10776901245117188
Thu Nov 26 14:58:41 2020,0.1088569164276123
Thu Nov 26 14:58:42 2020,0.11139297485351562
Thu Nov 26 14:58:43 2020,0.1099541187286377
Thu Nov 26 14:58:44 2020,0.10806989669799805
Thu Nov 26 14:58:46 2020,0.10720467567443848
Thu Nov 26 14:58:47 2020,0.1035451889038086
Thu Nov 26 14:58:48 2020,0.10643196105957031
Thu Nov 26 14:58:49 2020,0.11397719383239746
Thu Nov 26 14:58:50 2020,0.10187888145446777
Thu Nov 26 14:58:51 2020,0.11313700675964355
Thu Nov 26 14:58:52 2020,0.09945487976074219
Thu Nov 26 14:58:53 2020,0.10986208915710449
Thu Nov 26 14:58:54 2020,0.11964201927185059
Thu Nov 26 14:58:56 2020,0.11127090454101562
Thu Nov 26 14:58:57 2020,0.10692691802978516
Thu Nov 26 14:58:58 2020,0.10532903671264648
Thu Nov 26 14:58:59 2020,0.10321712493896484
Thu Nov 26 14:59:00 2020,0.10871195793151855
Thu Nov 26 14:59:01 2020,0.1077427864074707
Thu Nov 26 14:59:02 2020,0.10959100723266602
Thu Nov 26 14:59:03 2020,0.10142183303833008
Thu Nov 26 14:59:04 2020,0.11365199089050293
Thu Nov 26 14:59:06 2020,0.10609698295593262
Thu Nov 26 14:59:07 2020,0.11436915397644043
Thu Nov 26 14:59:08 2020,0.1089329719543457
Thu Nov 26 14:59:09 2020,0.10267806053161621
Thu Nov 26 14:59:10 2020,0.10545611381530762
Thu Nov 26 14:59:11 2020,0.10331106185913086
Thu Nov 26 14:59:12 2020,0.11279606819152832
Thu Nov 26 14:59:13 2020,0.1086111068725586
Thu Nov 26 14:59:15 2020,0.11676216125488281
Thu Nov 26 14:59:16 2020,0.11746096611022949
Thu Nov 26 14:59:17 2020,0.11267900466918945
Thu Nov 26 14:59:18 2020,0.10672116279602051
Thu Nov 26 14:59:19 2020,0.11639404296875
Thu Nov 26 14:59:20 2020,0.11320686340332031
Thu Nov 26 14:59:21 2020,0.10345697402954102
Thu Nov 26 14:59:22 2020,0.11719107627868652
Thu Nov 26 14:59:23 2020,0.10781216621398926
Thu Nov 26 14:59:25 2020,0.11142897605895996
Thu Nov 26 14:59:26 2020,0.11041712760925293
Thu Nov 26 14:59:27 2020,0.10644721984863281
Thu Nov 26 14:59:28 2020,0.10524892807006836
Thu Nov 26 14:59:29 2020,0.1016230583190918
Thu Nov 26 14:59:30 2020,0.10290098190307617
Thu Nov 26 14:59:31 2020,0.10965776443481445
Thu Nov 26 14:59:32 2020,0.11244702339172363
Thu Nov 26 14:59:33 2020,0.11323690414428711
Thu Nov 26 14:59:35 2020,0.1102898120880127
Thu Nov 26 14:59:36 2020,0.10602998733520508
Thu Nov 26 14:59:37 2020,0.11691904067993164
Thu Nov 26 14:59:38 2020,0.0960991382598877
Thu Nov 26 14:59:39 2020,0.11995315551757812
Thu Nov 26 14:59:40 2020,0.10429906845092773
Thu Nov 26 14:59:41 2020,0.10429906845092773
Thu Nov 26 14:59:42 2020,0.10973310470581055
Thu Nov 26 14:59:44 2020,0.11510920524597168
Thu Nov 26 14:59:45 2020,0.11887717247009277
Thu Nov 26 14:59:46 2020,0.1063988208770752
Thu Nov 26 14:59:47 2020,0.10925006866455078
Thu Nov 26 14:59:48 2020,0.11186981201171875
Thu Nov 26 14:59:49 2020,0.10082292556762695
Thu Nov 26 14:59:50 2020,0.1006629467010498
Thu Nov 26 14:59:51 2020,0.10567617416381836
Thu Nov 26 14:59:52 2020,0.10301899909973145
Thu Nov 26 14:59:54 2020,0.11289501190185547
Thu Nov 26 14:59:55 2020,0.11255812644958496
Thu Nov 26 14:59:56 2020,0.10718965530395508
Thu Nov 26 14:59:57 2020,0.10917782783508301
Thu Nov 26 14:59:58 2020,0.10179305076599121
Thu Nov 26 14:59:59 2020,0.11516189575195312
Thu Nov 26 15:00:00 2020,0.11390089988708496
Thu Nov 26 15:00:01 2020,0.1098318099975586
Thu Nov 26 15:00:02 2020,0.10947012901306152
Thu Nov 26 15:00:04 2020,0.10215306282043457
Thu Nov 26 15:00:05 2020,0.1125030517578125
Thu Nov 26 15:00:06 2020,0.10762381553649902
Thu Nov 26 15:00:07 2020,0.10902714729309082
Thu Nov 26 15:00:08 2020,0.11575102806091309
Thu Nov 26 15:00:09 2020,0.10984301567077637
Thu Nov 26 15:00:10 2020,0.11702561378479004
Thu Nov 26 15:00:11 2020,0.10630297660827637
Thu Nov 26 15:00:12 2020,0.10187005996704102
Thu Nov 26 15:00:14 2020,0.1060018539428711
Thu Nov 26 15:00:15 2020,0.1080160140991211
Thu Nov 26 15:00:16 2020,0.11685299873352051
Thu Nov 26 15:00:17 2020,0.09903502464294434
Thu Nov 26 15:00:18 2020,0.10066986083984375
Thu Nov 26 15:00:19 2020,0.11361289024353027
Thu Nov 26 15:00:20 2020,0.10620331764221191
Thu Nov 26 15:00:21 2020,0.10736393928527832
Thu Nov 26 15:00:23 2020,0.11639976501464844
Thu Nov 26 15:00:24 2020,0.11336112022399902
Thu Nov 26 15:00:25 2020,0.12055087089538574
Thu Nov 26 15:00:26 2020,0.11467504501342773
Thu Nov 26 15:00:27 2020,0.10603785514831543
Thu Nov 26 15:00:28 2020,0.10656619071960449
Thu Nov 26 15:00:29 2020,0.10673880577087402
Thu Nov 26 15:00:30 2020,0.10620498657226562
Thu Nov 26 15:00:31 2020,0.10921883583068848
Thu Nov 26 15:00:33 2020,0.10287284851074219
Thu Nov 26 15:00:34 2020,0.11157512664794922
Thu Nov 26 15:00:35 2020,0.10333585739135742
Thu Nov 26 15:00:36 2020,0.10360217094421387
Thu Nov 26 15:00:37 2020,0.10525298118591309
Thu Nov 26 15:00:38 2020,0.1000828742980957
Thu Nov 26 15:00:39 2020,0.10611701011657715
Thu Nov 26 15:00:40 2020,0.10190606117248535
Thu Nov 26 15:00:41 2020,0.1076359748840332
Thu Nov 26 15:00:43 2020,0.11007499694824219
Thu Nov 26 15:00:44 2020,0.10187315940856934
Thu Nov 26 15:00:45 2020,0.11457633972167969
Thu Nov 26 15:00:46 2020,0.11439800262451172
Thu Nov 26 15:00:47 2020,0.10609889030456543
Thu Nov 26 15:00:48 2020,0.10359787940979004
Thu Nov 26 15:00:49 2020,0.1117250919342041
Thu Nov 26 15:00:50 2020,0.10104107856750488
Thu Nov 26 15:00:51 2020,0.10597014427185059
Thu Nov 26 15:00:53 2020,0.11353278160095215
Thu Nov 26 15:00:54 2020,0.10600495338439941
Thu Nov 26 15:00:55 2020,0.10686516761779785
Thu Nov 26 15:00:56 2020,0.1001729965209961
Thu Nov 26 15:00:57 2020,0.11269783973693848
Thu Nov 26 15:00:58 2020,0.11431503295898438
Thu Nov 26 15:00:59 2020,0.10777091979980469
Thu Nov 26 15:01:00 2020,0.10006284713745117
Thu Nov 26 15:01:01 2020,0.10004210472106934
Thu Nov 26 15:01:03 2020,0.11685514450073242
Thu Nov 26 15:01:04 2020,0.12233710289001465
Thu Nov 26 15:01:05 2020,0.10700702667236328
Thu Nov 26 15:01:06 2020,0.10412001609802246
Thu Nov 26 15:01:07 2020,0.10305595397949219
Thu Nov 26 15:01:08 2020,0.10631513595581055
Thu Nov 26 15:01:09 2020,0.11299777030944824
Thu Nov 26 15:01:10 2020,0.10126829147338867
Thu Nov 26 15:01:12 2020,0.10641884803771973
Thu Nov 26 15:01:13 2020,0.10287785530090332
Thu Nov 26 15:01:14 2020,0.11580300331115723
Thu Nov 26 15:01:15 2020,0.11664319038391113
Thu Nov 26 15:01:16 2020,0.10835599899291992
Thu Nov 26 15:01:17 2020,0.11429667472839355
Thu Nov 26 15:01:18 2020,0.09386205673217773
Thu Nov 26 15:01:19 2020,0.11137104034423828
Thu Nov 26 15:01:20 2020,0.11315608024597168
Thu Nov 26 15:01:22 2020,0.10761499404907227
Thu Nov 26 15:01:23 2020,0.1111760139465332
Thu Nov 26 15:01:24 2020,0.10476493835449219
Thu Nov 26 15:01:25 2020,0.119384765625
Thu Nov 26 15:01:26 2020,0.09970998764038086
Thu Nov 26 15:01:27 2020,0.09797787666320801
Thu Nov 26 15:01:28 2020,0.11548995971679688
Thu Nov 26 15:01:29 2020,0.10265707969665527
Thu Nov 26 15:01:30 2020,0.10910797119140625
Thu Nov 26 15:01:32 2020,0.10231184959411621
Thu Nov 26 15:01:33 2020,0.09927725791931152
Thu Nov 26 15:01:34 2020,0.10360217094421387
Thu Nov 26 15:01:35 2020,0.10409784317016602
Thu Nov 26 15:01:36 2020,0.1166238784790039
Thu Nov 26 15:01:37 2020,0.09948873519897461
Thu Nov 26 15:01:38 2020,0.10186910629272461
Thu Nov 26 15:01:39 2020,0.11192011833190918
Thu Nov 26 15:01:41 2020,0.10854196548461914
Thu Nov 26 15:01:42 2020,0.10860490798950195
Thu Nov 26 15:01:43 2020,0.10411477088928223
Thu Nov 26 15:01:44 2020,0.1056220531463623
Thu Nov 26 15:01:45 2020,0.11471390724182129
Thu Nov 26 15:01:46 2020,0.11394000053405762
Thu Nov 26 15:01:47 2020,0.11083412170410156
Thu Nov 26 15:01:48 2020,0.11272692680358887
Thu Nov 26 15:01:49 2020,0.10830903053283691
Thu Nov 26 15:01:51 2020,0.11561107635498047
Thu Nov 26 15:01:52 2020,0.10898470878601074
Thu Nov 26 15:01:53 2020,0.10038495063781738
Thu Nov 26 15:01:54 2020,0.11024999618530273
Thu Nov 26 15:01:55 2020,0.11094498634338379
Thu Nov 26 15:01:56 2020,0.09918904304504395
Thu Nov 26 15:01:57 2020,0.1039888858795166
Thu Nov 26 15:01:58 2020,0.1026918888092041
Thu Nov 26 15:01:59 2020,0.1074981689453125
Thu Nov 26 15:02:01 2020,0.11355113983154297
Thu Nov 26 15:02:02 2020,0.10900282859802246
Thu Nov 26 15:02:03 2020,0.11143803596496582
Thu Nov 26 15:02:04 2020,0.1056671142578125
Thu Nov 26 15:02:05 2020,0.11021590232849121
Thu Nov 26 15:02:06 2020,0.09763193130493164
Thu Nov 26 15:02:07 2020,0.10240793228149414
Thu Nov 26 15:02:08 2020,0.11786913871765137
Thu Nov 26 15:02:09 2020,0.11014986038208008
Thu Nov 26 15:02:11 2020,0.10853290557861328
Thu Nov 26 15:02:12 2020,0.10146808624267578
Thu Nov 26 15:02:13 2020,0.11029624938964844
Thu Nov 26 15:02:14 2020,0.10122895240783691
Thu Nov 26 15:02:15 2020,0.11467790603637695
Thu Nov 26 15:02:16 2020,0.10206317901611328
Thu Nov 26 15:02:17 2020,0.1142430305480957
Thu Nov 26 15:02:18 2020,0.11721301078796387
Thu Nov 26 15:02:20 2020,0.10264325141906738
Thu Nov 26 15:02:21 2020,0.1116938591003418
Thu Nov 26 15:02:22 2020,0.0984656810760498
Thu Nov 26 15:02:23 2020,0.10919785499572754
Thu Nov 26 15:02:24 2020,0.11558914184570312
Thu Nov 26 15:02:25 2020,0.09980082511901855
Thu Nov 26 15:02:26 2020,0.11684608459472656
Thu Nov 26 15:02:27 2020,0.10401177406311035
Thu Nov 26 15:02:28 2020,0.1098179817199707
Thu Nov 26 15:02:30 2020,0.11312317848205566
Thu Nov 26 15:02:31 2020,0.10218191146850586
Thu Nov 26 15:02:32 2020,0.10847306251525879
Thu Nov 26 15:02:33 2020,0.10957694053649902
Thu Nov 26 15:02:34 2020,0.10615110397338867
Thu Nov 26 15:02:35 2020,0.10236525535583496
Thu Nov 26 15:02:36 2020,0.10099220275878906
Thu Nov 26 15:02:37 2020,0.10122323036193848
Thu Nov 26 15:02:38 2020,0.10092282295227051
Thu Nov 26 15:02:40 2020,0.10602784156799316
Thu Nov 26 15:02:41 2020,0.12540531158447266
Thu Nov 26 15:02:42 2020,0.10278701782226562
Thu Nov 26 15:02:43 2020,0.10046172142028809
Thu Nov 26 15:02:44 2020,0.11359095573425293
Thu Nov 26 15:02:45 2020,0.10537600517272949
Thu Nov 26 15:02:46 2020,0.11594390869140625
Thu Nov 26 15:02:47 2020,0.10738420486450195
Thu Nov 26 15:02:48 2020,0.09919905662536621
Thu Nov 26 15:02:50 2020,0.09963607788085938
Thu Nov 26 15:02:51 2020,0.11794304847717285
Thu Nov 26 15:02:52 2020,0.2263927459716797
Thu Nov 26 15:02:53 2020,0.11653304100036621
Thu Nov 26 15:02:54 2020,0.1132049560546875
Thu Nov 26 15:02:55 2020,0.11572575569152832
Thu Nov 26 15:02:56 2020,0.10960698127746582
Thu Nov 26 15:02:58 2020,0.10670685768127441
Thu Nov 26 15:02:59 2020,0.10609793663024902
Thu Nov 26 15:03:00 2020,0.10215902328491211
Thu Nov 26 15:03:01 2020,0.10982203483581543
Thu Nov 26 15:03:02 2020,0.12134885787963867
Thu Nov 26 15:03:03 2020,0.1154167652130127
Thu Nov 26 15:03:04 2020,0.11159110069274902
Thu Nov 26 15:03:05 2020,0.11042213439941406
Thu Nov 26 15:03:06 2020,0.10363292694091797
Thu Nov 26 15:03:08 2020,0.11029815673828125
Thu Nov 26 15:03:09 2020,0.11270499229431152
Thu Nov 26 15:03:10 2020,0.10994720458984375
Thu Nov 26 15:03:11 2020,0.10379886627197266
Thu Nov 26 15:03:12 2020,0.10864520072937012
Thu Nov 26 15:03:13 2020,0.11391472816467285
Thu Nov 26 15:03:14 2020,0.11149787902832031
Thu Nov 26 15:03:15 2020,0.11153388023376465
Thu Nov 26 15:03:16 2020,0.10392498970031738
Thu Nov 26 15:03:18 2020,0.11513495445251465
Thu Nov 26 15:03:19 2020,0.10322403907775879
Thu Nov 26 15:03:20 2020,0.1127312183380127
Thu Nov 26 15:03:21 2020,0.1134028434753418
Thu Nov 26 15:03:22 2020,0.10891103744506836
Thu Nov 26 15:03:23 2020,0.099700927734375
Thu Nov 26 15:03:24 2020,0.11081814765930176
Thu Nov 26 15:03:25 2020,0.10927796363830566
Thu Nov 26 15:03:27 2020,0.11310815811157227
Thu Nov 26 15:03:28 2020,0.11379790306091309
Thu Nov 26 15:03:29 2020,0.11410117149353027
Thu Nov 26 15:03:30 2020,0.10933113098144531
Thu Nov 26 15:03:31 2020,0.10747289657592773
Thu Nov 26 15:03:32 2020,0.10845804214477539
Thu Nov 26 15:03:33 2020,0.11297106742858887
Thu Nov 26 15:03:34 2020,0.1091911792755127
Thu Nov 26 15:03:35 2020,0.11020207405090332
Thu Nov 26 15:03:37 2020,0.10376906394958496
Thu Nov 26 15:03:38 2020,0.10777807235717773
Thu Nov 26 15:03:39 2020,0.11456990242004395
Thu Nov 26 15:03:40 2020,0.10744380950927734
Thu Nov 26 15:03:41 2020,0.09963607788085938
Thu Nov 26 15:03:42 2020,0.11016011238098145
Thu Nov 26 15:03:43 2020,0.09878087043762207
Thu Nov 26 15:03:44 2020,0.10171222686767578
Thu Nov 26 15:03:45 2020,0.11139512062072754
Thu Nov 26 15:03:47 2020,0.10141611099243164
Thu Nov 26 15:03:48 2020,0.11279606819152832
Thu Nov 26 15:03:49 2020,0.11246323585510254
Thu Nov 26 15:03:50 2020,0.1131291389465332
Thu Nov 26 15:03:51 2020,0.11974120140075684
Thu Nov 26 15:03:52 2020,0.10270404815673828
Thu Nov 26 15:03:53 2020,0.10265016555786133
Thu Nov 26 15:03:54 2020,0.10869121551513672
Thu Nov 26 15:03:56 2020,0.10903406143188477
Thu Nov 26 15:03:57 2020,0.11805486679077148
Thu Nov 26 15:03:58 2020,0.10652995109558105
Thu Nov 26 15:03:59 2020,0.10056018829345703
Thu Nov 26 15:04:00 2020,0.10454511642456055
Thu Nov 26 15:04:01 2020,0.11016297340393066
Thu Nov 26 15:04:02 2020,0.10021185874938965
Thu Nov 26 15:04:03 2020,0.10638809204101562
Thu Nov 26 15:04:04 2020,0.10648179054260254
Thu Nov 26 15:04:06 2020,0.0999908447265625
Thu Nov 26 15:04:07 2020,0.10935330390930176
Thu Nov 26 15:04:08 2020,0.11721491813659668
Thu Nov 26 15:04:09 2020,0.10309505462646484
Thu Nov 26 15:04:10 2020,0.09891271591186523
Thu Nov 26 15:04:11 2020,0.10907483100891113
Thu Nov 26 15:04:12 2020,0.1085519790649414
Thu Nov 26 15:04:13 2020,0.1025857925415039
Thu Nov 26 15:04:14 2020,0.10157179832458496
Thu Nov 26 15:04:16 2020,0.11247801780700684
Thu Nov 26 15:04:17 2020,0.11131787300109863
Thu Nov 26 15:04:18 2020,0.11898183822631836
Thu Nov 26 15:04:19 2020,0.1075599193572998
Thu Nov 26 15:04:20 2020,0.11305499076843262
Thu Nov 26 15:04:21 2020,0.1087491512298584
Thu Nov 26 15:04:22 2020,0.10509896278381348
Thu Nov 26 15:04:23 2020,0.10325217247009277
Thu Nov 26 15:04:24 2020,0.10545897483825684
Thu Nov 26 15:04:26 2020,0.11883401870727539
Thu Nov 26 15:04:27 2020,0.11059212684631348
Thu Nov 26 15:04:28 2020,0.09656310081481934
Thu Nov 26 15:04:29 2020,0.11674189567565918
Thu Nov 26 15:04:30 2020,0.10883498191833496
Thu Nov 26 15:04:31 2020,0.1048440933227539
Thu Nov 26 15:04:32 2020,0.10325288772583008
Thu Nov 26 15:04:33 2020,0.11405801773071289
Thu Nov 26 15:04:35 2020,0.10813474655151367
Thu Nov 26 15:04:36 2020,0.11838006973266602
Thu Nov 26 15:04:37 2020,0.10031414031982422
Thu Nov 26 15:04:38 2020,0.1126260757446289
Thu Nov 26 15:04:39 2020,0.11671710014343262
Thu Nov 26 15:04:40 2020,0.12052798271179199
Thu Nov 26 15:04:41 2020,0.11147809028625488
Thu Nov 26 15:04:42 2020,0.1029360294342041
Thu Nov 26 15:04:43 2020,0.11227798461914062
Thu Nov 26 15:04:45 2020,0.11048197746276855
Thu Nov 26 15:04:46 2020,0.10290789604187012
Thu Nov 26 15:04:47 2020,0.10747003555297852
Thu Nov 26 15:04:48 2020,0.10961794853210449
Thu Nov 26 15:04:49 2020,0.10625505447387695
Thu Nov 26 15:04:50 2020,0.11057424545288086
Thu Nov 26 15:04:51 2020,0.10441803932189941
Thu Nov 26 15:04:52 2020,0.10335111618041992
Thu Nov 26 15:04:53 2020,0.11305403709411621
Thu Nov 26 15:04:55 2020,0.10291314125061035
Thu Nov 26 15:04:56 2020,0.1071920394897461
Thu Nov 26 15:04:57 2020,0.10801506042480469
Thu Nov 26 15:04:58 2020,0.11467480659484863
Thu Nov 26 15:04:59 2020,0.10963296890258789
Thu Nov 26 15:05:00 2020,0.10053610801696777
Thu Nov 26 15:05:01 2020,0.10869503021240234
Thu Nov 26 15:05:02 2020,0.11385703086853027
Thu Nov 26 15:05:04 2020,0.10666394233703613
Thu Nov 26 15:05:05 2020,0.10811805725097656
Thu Nov 26 15:05:06 2020,0.10736203193664551
Thu Nov 26 15:05:07 2020,0.10658836364746094
Thu Nov 26 15:05:08 2020,0.09797096252441406
Thu Nov 26 15:05:09 2020,0.11358499526977539
Thu Nov 26 15:05:10 2020,0.1084437370300293
Thu Nov 26 15:05:11 2020,0.11520791053771973
Thu Nov 26 15:05:12 2020,0.11634206771850586
Thu Nov 26 15:05:14 2020,0.10667109489440918
Thu Nov 26 15:05:15 2020,0.10617899894714355
Thu Nov 26 15:05:16 2020,0.10483789443969727
Thu Nov 26 15:05:17 2020,0.10540604591369629
Thu Nov 26 15:05:18 2020,0.10584616661071777
Thu Nov 26 15:05:19 2020,0.10926580429077148
Thu Nov 26 15:05:20 2020,0.11121201515197754
Thu Nov 26 15:05:21 2020,0.1055612564086914
Thu Nov 26 15:05:22 2020,0.12227511405944824
Thu Nov 26 15:05:24 2020,0.11432695388793945
Thu Nov 26 15:05:25 2020,0.10101580619812012
Thu Nov 26 15:05:26 2020,0.10937094688415527
Thu Nov 26 15:05:27 2020,0.11233091354370117
Thu Nov 26 15:05:28 2020,0.10409903526306152
Thu Nov 26 15:05:29 2020,0.1100761890411377
Thu Nov 26 15:05:30 2020,0.10665583610534668
Thu Nov 26 15:05:31 2020,0.1011192798614502
Thu Nov 26 15:05:33 2020,0.12026023864746094
Thu Nov 26 15:05:34 2020,0.11758899688720703
Thu Nov 26 15:05:35 2020,0.12262201309204102
Thu Nov 26 15:05:36 2020,0.10313200950622559
Thu Nov 26 15:05:37 2020,0.11086702346801758
Thu Nov 26 15:05:38 2020,0.10907602310180664
Thu Nov 26 15:05:39 2020,0.10531783103942871
Thu Nov 26 15:05:40 2020,0.10784792900085449
Thu Nov 26 15:05:41 2020,0.11350083351135254
Thu Nov 26 15:05:43 2020,0.11402606964111328
Thu Nov 26 15:05:44 2020,0.11985611915588379
Thu Nov 26 15:05:45 2020,0.10343408584594727
Thu Nov 26 15:05:46 2020,0.10997819900512695
Thu Nov 26 15:05:47 2020,0.1066429615020752
Thu Nov 26 15:05:48 2020,0.11319327354431152
Thu Nov 26 15:05:49 2020,0.10540390014648438
Thu Nov 26 15:05:50 2020,0.1056818962097168
Thu Nov 26 15:05:51 2020,0.10374999046325684
Thu Nov 26 15:05:53 2020,0.10454988479614258
Thu Nov 26 15:05:54 2020,0.10532617568969727
Thu Nov 26 15:05:55 2020,0.11485981941223145
Thu Nov 26 15:05:56 2020,0.11630725860595703
Thu Nov 26 15:05:57 2020,0.1081991195678711
Thu Nov 26 15:05:58 2020,0.11151123046875
Thu Nov 26 15:05:59 2020,0.10652327537536621
Thu Nov 26 15:06:00 2020,0.10334491729736328
Thu Nov 26 15:06:02 2020,0.11022210121154785
Thu Nov 26 15:06:03 2020,0.1003408432006836
Thu Nov 26 15:06:04 2020,0.10455489158630371
Thu Nov 26 15:06:05 2020,0.11304283142089844
Thu Nov 26 15:06:06 2020,0.11199092864990234
Thu Nov 26 15:06:07 2020,0.11544299125671387
Thu Nov 26 15:06:08 2020,0.09741091728210449
Thu Nov 26 15:06:09 2020,0.10494375228881836
Thu Nov 26 15:06:10 2020,0.10375404357910156
